taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	true_max_depth	water_column_position	intertidal	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	temperature	general_comments
601832	Gnathodentex aureolineatus	Striped large-eye bream	6	60	328	8208	1832	49.99999985	0.6	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	30	3			f	35	-30	"{51,57,61,71,77,81}"	6	25	28.4	
601858	Lethrinus miniatus	Trumpet emperor	6	60	328	4481	1858	99.9999997	0.8	0.5	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0.5	30	5			f	28	-34	"{57,61,71,81}"	4	74	28.4	
604747	Acanthurus nigricauda	Epaulette surgeonfish	6	60	412	9710	4747	29.45161283	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	30	0			f	30	-24	"{51,57,61,71,77}"	5	28	28.4	
600578	Stolephorus waitei	Spotty face anchovy	6	28	454	6287	578	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0			f	25	-21	"{51,57,61,71}"	4	9	28.4	
606366	Plectorhinchus gibbosus	Harry hotlips	6	60	327	3342	6366	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	25	8			f	30	-24	"{51,57,61,71,81}"	5	62	28.4	
607309	Myripristis violacea	Lattice soldierfish	6	53	243	5158	7309	29.45161283	0.4	0	0.75	0	0	0	0.5	0.5	0.5	0	0	0.5	25	4			f	30	-26	"{51,57,61,71,77}"	5	28	28.4	
604493	Sphyraena obtusata	Obtuse barracuda	6	60	360	997	4493	95.99999971	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	120	20			f	30	-32	"{37,51,57,61,71,77,81}"	7	48	28.4	
604559	Nemipterus japonicus	Japanese threadfin bream	6	60	324	1316	4559	0.999999997	0.2	0	0	0	0	0	0.75	0	0.5	0	1	0	80	5			f	33	-10	"{51,57,61,71}"	4	25	28.4	
605689	Abudefduf sordidus	Blackspot sergeant	6	60	350	7803	5689	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	3	0			f	27	-37	"{47,51,57,61,71,77,81}"	7	20	28.4	
601258	Acanthurus lineatus	Lined surgeonfish	6	60	412	9710	1258	29.45161283	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	15	0			f	25	-30	"{51,57,61,71,77}"	5	28	28.4	
606456	Cephalopholis urodeta	Darkfin hind	6	60	289	6535	6456	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0	0.5	60	0			f	35	-35	"{51,57,61,71,77}"	5	24	28.4	
605603	Cheilinus trilobatus	Tripletail wrasse	6	60	362	1522	5603	61.11111101	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	30	0			f	30	-30	"{51,57,61,71,77}"	5	38	28.4	
608097	Chlorurus microrhinos	Steephead parrotfish	6	60	364	4235	8097	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	35	0			f	30	-32	"{61,71,77,81}"	4	57	28.4	
606660	Epinephelus hexagonatus	Starspotted grouper	6	60	289	7755	6660	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0	0.75	30	0			f	35	-31	"{51,57,61,71,77}"	5	23	28.4	
605551	Scarus oviceps	Darkcapped parrotfish	6	60	364	4784	5551	28.99999994	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	15	0			f	30	-27	"{51,57,61,71,77}"	5	30	28.4	
607938	Sphyraena putnamae	Sawtooth barracuda	6	60	360	997	7938	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	13	0			f	30	-24	"{51,57,61,71,77}"	5	74	28.4	
601963	Trachinotus blochii	Snubnose pompano	6	60	314	2819	1963	69.99999979	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	7	0			t	32	-32	"{51,57,61,71,77,81}"	6	100	28.4	
605790	Kuhlia mugil	Barred flagtail	6	60	301	5503	5790	61.11111101	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	18	3			f	32	-32	"{47,51,57,61,71,77,81,87}"	8	40	28.3	
601595	Hilsa kelee	Kelee shad	6	28	43	8597	1595	29.45161283	0.4	0.5	0	0	0	0	0.5	0	0	0	0.75	0	9999	0			f	23	-30	"{34,47,51,57,61,71}"	6	28	28.3	
605610	Novaculichthys taeniourus	Rockmover wrasse	6	60	362	3039	5610	49.99999985	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	25	3			f	30	-30	"{51,57,61,71,77,81,87}"	7	24	28.3	
600346	Lates calcarifer	Barramundi	6	60	631	944	346	99.9999997	0.8	0.5	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	40	10			t	49	-26	"{37,51,57,61,71}"	5	162	28.3	
601454	Dussumieria elopsoides	Slender rainbow sardine	6	28	683	7125	1454	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	36	-19	"{37,51,57,61,71,77}"	6	20	28.3	
601619	Anodontostoma chacunda	Chacunda gizzard shad	6	28	43	3877	1619	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	30	-22	"{51,57,61,71}"	4	22	28.3	
601641	Pellona ditchela	Indian pellona	6	28	620	4206	1641	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	26	-30	"{51,57,61,71}"	4	16	28.3	
604824	Otolithes ruber	Tigertoothed croaker	6	60	331	8749	4824	30.39999991	0.4	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	40	10			t	34	-35	"{51,57,61,71}"	4	78	28.3	
614303	Hemiramphus archipelagicus	Jumping halfbeak	6	51	475	5247	14303	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	5	0			f	90	-90	"{51,57,71,77}"	4	30	28.3	
605555	Scarus rubroviolaceus	Ember parrotfish	6	60	364	4784	5555	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	36	0			f	30	-27	"{51,57,61,71,77,87}"	6	55	28.3	
605825	Synanceia verrucosa	Stonefish	6	59	578	5743	5825	28.22222218	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	30	0			f	30	-30	"{51,57,61,71,77}"	5	40	28.3	
601964	Trachinotus mookalee	Indian pompano	6	60	314	2819	1964	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	21	0			f	28	-13	"{51,57,61,71}"	4	66	28.3	
613664	Pennahia anea	Bigeye croaker	6	60	331	10381	13664	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	60	0			f	25	-8	"{51,57,61,71}"	4	30	28.3	
600172	Lutjanus quinquelineatus	Fivelined snapper	6	60	323	1202	172	28.81081075	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.75	0.5	40	2			f	35	-37	"{51,57,61,71,77,81}"	6	31	28.2	
600080	Chanos chanos	Milkfish	6	29	98	1114	80	99.9999997	0.6	0.75	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	30	0			t	46	-52	"{51,57,61,71,77,81,87}"	7	180	28.2	
600513	Psettodes erumei	Indian halibut	6	61	437	5239	513	0.999999997	0.2	0	0	0	0	0	0.5	0	1	0	1	0	100	0			f	30	-15	"{51,57,61,71}"	4	50	28.2	
604460	Epinephelus fuscoguttatus	Brownmarbled grouper	6	60	289	7755	4460	71.15384595	0.6	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	60	0			f	35	-27	"{51,57,61,71,77}"	5	101	28.2	
600104	Grammatorcynus bilineatus	Doublelined mackerel	6	60	416	7941	104	30.39999991	0.4	0	1	0	0	0	0.5	0	0.5	0	0.5	0.5	25	15			f	30	-25	"{51,57,61,71,77}"	5	91	28.2	
601406	Lutjanus erythropterus	Crimson snapper	6	60	323	1202	1406	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	100	5			f	35	-22	"{51,57,61,71}"	4	74	28.2	
600123	Scomberomorus guttatus	Indo-Pacific king mackerel	6	60	416	2960	123	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0			f	35	-9	"{34,47,51,57,61,71}"	6	72	28.2	
600454	Drepane punctata	Spotted sicklefish	6	60	510	4839	454	61.11111101	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	49	10			t	32	-22	"{51,57,61,71,77}"	5	39	28.2	
604736	Acanthurus guttatus	Whitespotted surgeonfish	6	60	412	9710	4736	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.25	0.75	6	0			f	30	-30	"{51,57,61,71,77}"	5	21	28.2	
605831	Cirrhitus pinnulatus	Stocky hawkfish	6	60	352	680	5831	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	23	0			f	30	-30	"{47,51,57,61,71,77,81}"	7	25	28.2	
604360	Leptoscarus vaigiensis	Marbled parrotfish	6	60	364	2325	4360	56.06060593	0.6	0	0.5	0	0.75	0	0.5	0	0.5	0	0.5	0	15	0			f	30	-35	"{47,51,57,61,71,77,81,87}"	8	29	28.2	
613738	Pomadasys macracanthus	Longspine grunt	6	60	327	3076	13738	28.99999994	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	200	0			f	24	-2	"{77,87}"	2	30	28.2	
690806	Sepia latimanus	Broadclub cuttlefish	901063	910264	901897	914767	957385	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	30	0			f	36	-30	"{51,57,61,71,77,81}"	6	50	28.2	
604910	Myripristis berndti	Blotcheye soldierfish	6	53	243	5158	4910	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	50	0			f	32	-32	"{51,57,61,71,77,81,87}"	7	24	28.2	
605953	Paracirrhites hemistictus	Whitespot hawkfish	6	60	352	8623	5953	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	20	0			f	28	-28	"{57,61,71,77}"	4	24	28.2	
600264	Lutjanus johnii	Johns snapper	6	60	323	1202	264	30.39999991	0.4	0.5	0.75	0	0	0	0	0	0.5	0	0.5	0	80	0			f	31	-23	"{51,57,61,71,77}"	5	80	28.2	
605537	Bolbometopon muricatum	Green humphead parrotfish	6	60	364	8060	5537	36.14285707	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.75	0	30	0			f	30	-24	"{51,57,61,71,77}"	5	110	28.2	
601502	Sardinella albella	White sardinella	6	28	43	3475	1502	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	50	0		reef-associated	t	32	-28	"{51,57,61,71,77}"	5	14	28.2	"Amy's comments: Found in an estuary, commonly found in most shallow waters in Thailand (Printrakoon, C., & Purivirojkul, W. (2011). Prevalence of Nerocila depressa (Isopoda, Cymothoidae) on Sardinella albella from a Thai estuary. Journal of Sea Research, 65(2), 322-326.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found in coastal waters (Ref. 30573). Forms schools. Feeds on zooplankton and phytoplankton (Ref. 30573). Marketed fresh, dried, dried-salted, and made into fish balls."
606630	Abudefduf vaigiensis	Indo-Pacific sergeant	6	60	350	7803	6630	49.99999985	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	15	0		reef-associated	f	36	-39	"{47,51,57,61,71,77,81}"	7	15	28.2	"Amy's comments: seagrass (Gell, F. R., & Whittington, M. W. (2002). Diversity of fishes in seagrass beds in the Quirimba Archipelago, northern Mozambique. Marine and Freshwater Research, 53(2), 115-121.) AND mangrove (Weis, J. S., & Weis, P. (2005). Use of intertidal mangrove and sea wall habitats by coral reef fishes in the Wakatobi Marine Park, Indonesia. The raffles bulletin of zoology, 53(1), 119-124.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
605992	Parupeneus indicus	Indian goatfish	6	60	332	2291	5992	28.22222218	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	30	10		reef-associated	f	19	-23	"{47,51,57,61,71,77}"	6	37	28.2	"Amy's comments: seagrass (Gell, F. R., & Whittington, M. W. (2002). Diversity of fishes in seagrass beds in the Quirimba Archipelago, northern Mozambique. Marine and Freshwater Research, 53(2), 115-121.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
600184	Lutjanus vitta	Brownstripe red snapper	6	60	323	1202	184	59.33806906	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	72	10		reef-associated	f	35	-26	"{51,57,61,71}"	4	32.45284	28.2	"FB or SLB Comments: Adults are found in the vicinity of coral reefs, also areas with flat bottoms and occasional low coral outcrops, sponges, and sea whips. They occur singly or in groups of up to about 30 individuals. Feed on fishes, shrimps, crabs and other benthic invertebrates."
600214	Symphorichthys spilurus	Sailfin snapper	6	60	323	6576	214	30.03703695	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	60	5			f	30	-31	"{57,61,71,77}"	4	49	28.1	
600396	Nemipterus virgatus	Golden threadfin bream	6	60	324	1316	396	0.999999997	0.2	0	0	0	0	0	0.5	0	0.25	0	0	0	220	20			f	37	-20	"{57,61,71}"	3	35	28.1	
600491	Pampus argenteus	Silver pomfret	6	60	425	550	491	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	110	5			t	46	-10	"{27,51,57,61,71}"	6	60	28.1	
600940	Dasyatis akajei	Whip stingray	4	14	20	1943	940	99.9999997	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	30	10			f	39	-18	"{61,71}"	2	164	28.1	
606465	Epinephelus coioides	Orangespotted grouper	6	60	289	7755	6465	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	100	0			f	38	-34	"{37,51,57,61,71}"	5	100	28.1	
600261	Lutjanus fulviflamma	Dory snapper	6	60	323	1202	261	56.06060593	0.6	0.25	0.75	0	0	0	0.5	0	0	0	0.5	0	35	3			f	40	-35	"{51,57,61,71,77,81}"	6	29	28.1	
600187	Macolor niger	Black and white snapper	6	60	323	1617	187	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	90	2			f	31	-30	"{51,57,61,71,77}"	5	58	28.1	
623049	Cheilopogon unicolor	Limpidwing flyingfish	6	51	206	4971	23049	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0			f	37	-22	"{61,71,77}"	3	31	28.1	
605553	Scarus psittacus	Common parrotfish	6	60	364	4784	5553	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	25	2			f	32	-32	"{51,57,61,71,77,81}"	6	25	28.1	
606468	Epinephelus lanceolatus	Giant grouper	6	60	289	7755	6468	99.9999997	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	100	4			f	29	-40	"{47,51,57,61,71,77,81}"	7	221	28.1	
601947	Parastromateus niger	Black pomfret	6	60	314	3802	1947	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	105	15			f	42	-30	"{51,57,61,71}"	4	61	28.1	
601912	Carangoides talamparoides	Imposter trevally	6	60	314	6620	1912	28.48780483	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	98	0			f	40	-28	"{51,57,61,71}"	4	42	28.1	
606444	Cephalopholis boenak	Chocolate hind	6	60	289	6535	6444	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	64	0			f	32	-32	"{51,57,61,71}"	4	25	28.1	
604706	Plotosus lineatus	Striped eel catfish	6	32	149	8595	4706	59.99999982	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.75	0	60	0			f	38	-32	"{51,57,61,71,77,81}"	6	30	28.1	
600166	Lutjanus monostigma	Onespot snapper	6	60	323	1202	166	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.75	0	60	0			f	30	-25	"{51,57,61,71,77}"	5	52	28.1	
601921	Carangoides ferdau	Blue trevally	6	60	314	6620	1921	69.99999979	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	60	0			f	32	-24	"{47,51,57,61,71,77}"	6	58	28.1	
605804	Kyphosus bigibbus	Brown chub	6	60	339	6764	5804	69.99999979	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	25	0			f	35	-28	"{47,51,57,61,71,77,81}"	7	60	28.1	
607939	Sphyraena qenie	Blackfin barracuda	6	60	360	997	7939	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0	0.5	25	0			f	30	-24	"{47,51,57,61,71,77}"	6	145	28.1	
611512	Albula glossodonta	Roundjaw bonefish	6	24	48	1008	11512	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	20	0			f	32	-32	"{51,57,61,71,77,81}"	6	90	28.1	
601845	Lethrinus microdon	Smalltooth emperor	6	60	328	4481	1845	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	80	0			f	32	-23	"{51,57,61,71,77}"	4	65	28.1	
601950	Scomberoides commersonnianus	Talang queenfish	6	60	314	7487	1950	69.99999979	0.6	0.25	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	110	0			f	34	-50	"{47,51,57,61,71,81}"	6	99	28.1	
601508	Sardinella gibbosa	Goldstripe sardinella	6	28	43	3475	1508	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	70	10		reef-associated	f	30	-30	"{51,57,61,71}"	4	17	28.1	"Amy's comments: Found in mangrove creeks (Khatoon, Z., Paperno, R., & Makhdoom Hussain, S. (2014). Spatial and temporal changes in the fish communities from a mangrove?dominated creek system near Karachi, Pakistan. Journal of Applied Ichthyology, 30(2), 350-358.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
604821	Upeneus vittatus	Yellowstriped goatfish	6	60	332	1675	4821	49.99999985	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.75	0	100	5		reef-associated	f	30	-23	"{47,51,57,61,71,77}"	6	24	28.1	"Amy's comments: Found on sand especially near coral reefs (Sabrah, M. M., & El-Ganainy, A. A. (2009). Observation on biological traits of striped goatfish (Upeneus vittatus) and freckled goatfish (Upeneus tragula) from the Gulf of Suez, Egypt. World Journal of Fish and Marine Sciences, 1, 121-128.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
690364	Crassostrea iredalei	Slipper cupped oyster	901062	910253	901824	903275	983723	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0	300	0			t	20	1	"{57,61,71}"	3	9	28	
690013	Metanephrops andamanicus	Andaman lobster	901009	910032	900010	908675	914789	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	750	250		benthic	f	30	-20	"{51,57,71}"	3	20	28	"Amy's comments: shelf and slope. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
604826	Plectropomus leopardus	Leopard coralgrouper	6	60	289	3858	4826	99.9999997	0.8	0.5	1	0	0.25	0	0.25	0.25	1	0	1	0.25	100	3			f	40	-30	"{57,61,71}"	3	120	28	
601407	Lutjanus argentimaculatus	Mangrove red snapper	6	60	323	1202	1407	84.4444443	0.6	0.5	1	0	0	0	0.5	0	0.5	0	0.5	0.5	120	10			f	31	-32	"{37,47,51,57,61,71,77,81}"	8	122	28	
601417	Lutjanus bohar	Two-spot red snapper	6	60	323	1202	1417	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	180	4			f	31	-33	"{51,57,61,71,77,81}"	6	76	28	
605348	Epinephelus fasciatus	Blacktip grouper	6	60	289	7755	5348	60.46511617	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	160	4			f	36	-34	"{34,47,51,57,61,71,77,81}"	8	34	28	
604457	Siganus spinus	Little spinefoot	6	60	413	3273	4457	49.99999985	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	50	0			f	30	-30	"{51,57,61,71,77}"	5	24	28	
600175	Elops saurus	Ladyfish	6	23	46	565	175	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	50	0			f	29	-17	"{31,41}"	2	87	28	
600918	Caesio caerulaurea	Blue and gold fusilier	6	60	459	4855	918	29.21212115	0.4	0	1	0	0	0	0.5	0	0.5	0	0.75	0.25	50	5			f	34	-23	"{47,51,57,61,71,77}"	6	29	28	
606440	Epinephelus coeruleopunctatus	Whitespotted grouper	6	60	289	7755	6440	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	65	2			f	35	-35	"{51,57,61,71,81,88}"	6	61	28	
604451	Leiognathus equulus	Common ponyfish	6	60	318	4498	4451	49.99999985	0.8	0.75	0.5	0	0.5	0	0.5	0	0.5	0	0.75	0.25	110	10			f	30	-23	"{47,51,57,61,71,77}"	6	22	28	
600176	Lutjanus russellii	Russell's snapper	6	60	323	1202	176	28.34883716	0.4	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	80	10			f	31	-38	"{51,57,61,71,81}"	5	41	28	
600953	Sciades passany	Passany sea catfish	6	32	145	1656	953	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	60	15			f	15	-31	"{31,41}"	2	82	28	
604445	Upeneus sulphureus	Sulphur goatfish	6	60	332	1675	4445	49.99999985	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0.25	90	10			f	40	-30	"{51,57,61,71}"	4	19	28	
606457	Cromileptes altivelis	Humpback grouper	6	60	289	2372	6457	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	40	2			f	35	-25	"{57,61,71}"	3	52	28	
600338	Joturus pichardi	Bobo mullet	6	63	359	1658	338	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0			f	30	7	"{31,77}"	2	50	28	
601458	Spratelloides gracilis	Silverstriped round herring	6	28	43	573	1458	49.99999985	0.6	0.25	0.5	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	38	-28	"{51,57,61,71,77,81}"	6	10	28	
601846	Lethrinus nebulosus	Spangled emperor	6	60	328	4481	1846	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	75	10			t	36	-32	"{47,51,57,61,71,77,81}"	7	71	28	
601863	Lethrinus lentjan	Pink ear emperor	6	60	328	4481	1863	81.99999975	0.8	0.75	0.75	0	0.75	0	0.5	0	0	0	0.5	0	90	20			f	32	-25	"{51,57,61,71,77}"	5	41	28	
605548	Scarus ghobban	Bluebarred parrotfish	6	60	364	4784	5548	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	36	3			f	30	-32	"{37,47,51,57,61,71,77,81,87}"	9	74	28	
605852	Nemipterus randalli	Randalls threadfin bream	6	60	324	1316	5852	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	225	22			f	31	-30	"{51,57}"	2	13	28	
690042	Fenneropenaeus merguiensis	Banana prawn	901009	910032	900009	905112	914605	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.5	0	55	10			t	35	-25	"{51,57,61,71}"	4	24	28	
690681	Thenus orientalis	Flathead lobster	901009	910032	900015	916048	915105	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	100	8			f	36	-31	"{51,57,61,71}"	4	25	28	
601951	Scomberoides lysan	Doublespotted queenfish	6	60	314	7487	1951	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	100	0			t	30	-30	"{51,57,61,71,77,81}"	6	88	28	
600081	Aphareus furca	Small toothed jobfish	6	60	323	4476	81	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	122	0			f	35	-31	"{51,57,61,71,77,81}"	6	58	28	
600262	Lutjanus fulvus	Blacktail snapper	6	60	323	1202	262	28.48780483	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	75	0			f	34	-32	"{51,57,61,71,77,81}"	6	33	28	
604625	Siganus lineatus	Goldenlined spinefoot	6	60	413	3273	4625	61.11111101	0.6	0.5	0.75	0	0.5	0	0	0	0.5	0	0.5	0.5	25	0			f	25	-30	"{51,57,61,71}"	4	35	28	
605652	Neomyxus leuciscus	Acutejawed mullet	6	63	359	6083	5652	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	4	0			f	30	-30	"{61,71,77,81}"	4	46	28	
605895	Nebrius ferrugineus	Tawny nurse shark	4	6	493	3081	5895	60.39999982	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	70	0			f	41	-27	"{51,57,61,71,77}"	5	218	28	
606439	Epinephelus malabaricus	Malabar grouper	6	60	289	7755	6439	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	150	0			f	30	-32	"{37,47,51,57,61,71}"	6	197	28	
600265	Lutjanus gibbus	Humpback red snapper	6	60	323	1202	265	61.11111101	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	150	0			f	33	-29	"{51,57,61,71,77}"	5	40	28	
601869	Monotaxis grandoculis	Humpnose bigeye bream	6	60	328	3261	1869	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	100	0			t	35	-33	"{37,51,57,61,71,77,81}"	7	50	28	
601939	Decapterus maruadsi	Japanese scad	6	60	314	10590	1939	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	0			f	32	-27	"{57,61,71,77}"	4	24	28	
604464	Gnathanodon speciosus	Golden trevally	6	60	314	677	4464	74.13793084	0.6	0.25	0.5	0	0	0	0.5	0	0.5	0	0.5	0	2	0			f	30	-30	"{51,57,61,71,77,81,87}"	7	104	28	
604465	Diagramma pictum	Painted sweetlips	6	60	327	1803	4465	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	170	0			f	32	-32	"{51,57,61,71,81}"	5	91	28	
606006	Pomadasys kaakan	Javelin grunter	6	60	327	3076	6006	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	75	0			t	32	-32	"{47,51,57,61,71}"	5	67	28	
